time_s,adc_code,voltage_v
505.430000,33,0.02883612
505.440000,33,0.02883604
505.450000,33,0.02883596
505.460000,37,0.02883588
505.470000,34,0.02883580
505.480000,31,0.02883572
505.490000,38,0.02883563
505.500000,36,0.02883555
505.510000,34,0.02883547
505.520000,34,0.02883539
505.530000,36,0.02883531
505.540000,33,0.02883523
505.550000,38,0.02883514
505.560000,35,0.02883506
505.570000,36,0.02883498
505.580000,37,0.02883490
505.590000,38,0.02883482
505.600000,36,0.02883474
505.610000,36,0.02883465
505.620000,34,0.02883457
505.630000,34,0.02883449
505.640000,38,0.02883441
505.650000,37,0.02883433
505.660000,37,0.02883425
505.670000,34,0.02883416
505.680000,36,0.02883408
505.690000,35,0.02883400
505.700000,33,0.02883392
505.710000,36,0.02883384
505.720000,37,0.02883376
505.730000,38,0.02883367
505.740000,36,0.02883359
505.750000,35,0.02883351
505.760000,39,0.02883343
505.770000,34,0.02883335
505.780000,39,0.02883327
505.790000,34,0.02883318
505.800000,38,0.02883310
505.810000,34,0.02883302
505.820000,35,0.02883294
505.830000,31,0.02883286
505.840000,37,0.02883278
505.850000,33,0.02883269
505.860000,38,0.02883261
505.870000,35,0.02883253
505.880000,31,0.02883245
505.890000,35,0.02883237
505.900000,35,0.02883229
505.910000,33,0.02883220
505.920000,35,0.02883212
505.930000,32,0.02883204
505.940000,35,0.02883196
505.950000,33,0.02883188
505.960000,35,0.02883180
505.970000,36,0.02883171
505.980000,33,0.02883163
505.990000,32,0.02883155
506.000000,37,0.02883147
506.010000,33,0.02883139
506.020000,34,0.02883131
506.030000,34,0.02883122
506.040000,36,0.02883114
506.050000,35,0.02883106
506.060000,33,0.02883098
506.070000,36,0.02883090
506.080000,34,0.02883082
506.090000,39,0.02883073
506.100000,34,0.02883065
506.110000,35,0.02883057
506.120000,38,0.02883049
506.130000,36,0.02883041
506.140000,32,0.02883033
506.150000,35,0.02883024
506.160000,33,0.02883016
506.170000,38,0.02883008
506.180000,36,0.02883000
506.190000,36,0.02882992
506.200000,38,0.02882984
506.210000,37,0.02882975
506.220000,35,0.02882967
506.230000,36,0.02882959
506.240000,37,0.02882951
506.250000,39,0.02882943
506.260000,35,0.02882935
506.270000,35,0.02882926
506.280000,37,0.02882918
506.290000,36,0.02882910
506.300000,34,0.02882902
506.310000,34,0.02882894
506.320000,34,0.02882886
506.330000,37,0.02882877
506.340000,34,0.02882869
506.350000,36,0.02882861
506.360000,39,0.02882853
506.370000,31,0.02882845
506.380000,36,0.02882837
506.390000,32,0.02882828
506.400000,34,0.02882820
506.410000,37,0.02882812
506.420000,38,0.02882804
506.430000,35,0.02882796
506.440000,38,0.02882788
506.450000,38,0.02882779
506.460000,37,0.02882771
506.470000,34,0.02882763
506.480000,36,0.02882755
506.490000,34,0.02882747
506.500000,35,0.02882739
506.510000,35,0.02882730
506.520000,35,0.02882722
506.530000,37,0.02882714
506.540000,36,0.02882706
506.550000,33,0.02882698
506.560000,39,0.02882690
506.570000,36,0.02882681
506.580000,35,0.02882673
506.590000,38,0.02882665
506.600000,37,0.02882657
506.610000,34,0.02882649
506.620000,37,0.02882641
506.630000,34,0.02882632
506.640000,35,0.02882624
506.650000,34,0.02882616
506.660000,34,0.02882608
506.670000,35,0.02882600
506.680000,36,0.02882592
506.690000,32,0.02882583
506.700000,35,0.02882575
506.710000,31,0.02882567
506.720000,30,0.02882559
506.730000,37,0.02882551
506.740000,34,0.02882543
506.750000,37,0.02882534
506.760000,36,0.02882526
506.770000,36,0.02882518
506.780000,33,0.02882510
506.790000,33,0.02882502
506.800000,35,0.02882494
506.810000,36,0.02882485
506.820000,37,0.02882338
506.830000,34,0.02882112
506.840000,37,0.02881886
506.850000,38,0.02881660
506.860000,34,0.02881434
506.870000,32,0.02881208
506.880000,34,0.02880982
506.890000,38,0.02880756
506.900000,38,0.02880530
506.910000,32,0.02880303
506.920000,39,0.02880077
506.930000,34,0.02879851
506.940000,31,0.02879625
506.950000,33,0.02879399
506.960000,36,0.02879173
506.970000,31,0.02878947
506.980000,35,0.02878721
506.990000,34,0.02878495
507.000000,34,0.02878269
507.010000,33,0.02878042
507.020000,31,0.02877816
507.030000,36,0.02877590
507.040000,35,0.02877364
507.050000,35,0.02877138
507.060000,36,0.02876912
507.070000,35,0.02876686
507.080000,35,0.02876460
507.090000,37,0.02876234
507.100000,34,0.02876008
507.110000,37,0.02875781
507.120000,36,0.02875555
507.130000,32,0.02875329
507.140000,37,0.02875103
507.150000,33,0.02874877
507.160000,34,0.02874651
507.170000,35,0.02874425
507.180000,36,0.02874199
507.190000,36,0.02873973
507.200000,34,0.02873746
507.210000,34,0.02873520
507.220000,34,0.02873294
507.230000,36,0.02873068
507.240000,36,0.02872842
507.250000,37,0.02872616
507.260000,33,0.02872390
507.270000,34,0.02872164
507.280000,35,0.02871938
507.290000,35,0.02871712
507.300000,33,0.02871485
507.310000,37,0.02871259
507.320000,33,0.02871033
507.330000,37,0.02870807
507.340000,34,0.02870581
507.350000,32,0.02870355
507.360000,36,0.02870129
507.370000,38,0.02869903
507.380000,36,0.02869677
507.390000,31,0.02869451
507.400000,36,0.02869224
507.410000,35,0.02868998
507.420000,35,0.02868772
507.430000,34,0.02868546
507.440000,35,0.02868320
507.450000,35,0.02868094
507.460000,30,0.02867868
507.470000,35,0.02867642
507.480000,36,0.02867416
507.490000,34,0.02867189
507.500000,38,0.02866963
507.510000,35,0.02866737
507.520000,37,0.02866511
507.530000,36,0.02866285
507.540000,35,0.02866059
507.550000,33,0.02865833
507.560000,33,0.02865607
507.570000,36,0.02865381
507.580000,35,0.02865155
507.590000,35,0.02864928
507.600000,33,0.02864702
507.610000,36,0.02864476
507.620000,32,0.02864250
507.630000,35,0.02864024
507.640000,33,0.02863798
507.650000,33,0.02863572
507.660000,34,0.02863346
507.670000,27,0.02863120
507.680000,37,0.02862894
507.690000,37,0.02862667
507.700000,27,0.02862441
507.710000,35,0.02862215
507.720000,33,0.02861989
507.730000,35,0.02861763
507.740000,36,0.02861537
507.750000,36,0.02861311
507.760000,35,0.02861085
507.770000,34,0.02860859
507.780000,36,0.02860633
507.790000,36,0.02860406
507.800000,34,0.02860180
507.810000,35,0.02859954
507.820000,36,0.02859728
507.830000,37,0.02859502
507.840000,32,0.02859276
507.850000,35,0.02859050
507.860000,37,0.02858824
507.870000,33,0.02858598
507.880000,38,0.02858371
507.890000,34,0.02858145
507.900000,36,0.02857919
507.910000,33,0.02857693
507.920000,34,0.02857467
507.930000,31,0.02857241
507.940000,31,0.02857015
507.950000,35,0.02856789
507.960000,35,0.02856563
507.970000,36,0.02856337
507.980000,34,0.02856110
507.990000,33,0.02855884
508.000000,33,0.02855658
508.010000,35,0.02855432
508.020000,37,0.02855206
508.030000,33,0.02854980
508.040000,37,0.02854754
508.050000,35,0.02854528
508.060000,34,0.02854302
508.070000,39,0.02854076
508.080000,36,0.02853849
508.090000,34,0.02853623
508.100000,36,0.02853397
508.110000,35,0.02853171
508.120000,35,0.02852945
508.130000,35,0.02852719
508.140000,33,0.02852493
508.150000,34,0.02852267
508.160000,40,0.02852041
508.170000,34,0.02851814
508.180000,34,0.02851588
508.190000,36,0.02851362
508.200000,33,0.02851136
508.210000,34,0.02850910
508.220000,34,0.02850684
508.230000,34,0.02850458
508.240000,35,0.02850232
508.250000,34,0.02850006
508.260000,33,0.02849780
508.270000,36,0.02849553
508.280000,34,0.02849327
508.290000,34,0.02849101
508.300000,33,0.02848875
508.310000,38,0.02848649
508.320000,31,0.02848423
508.330000,35,0.02848197
508.340000,38,0.02847971
508.350000,35,0.02847745
508.360000,36,0.02847519
508.370000,37,0.02847292
508.380000,32,0.02847066
508.390000,35,0.02846840
508.400000,34,0.02846614
508.410000,38,0.02846388
508.420000,35,0.02846162
508.430000,38,0.02845936
508.440000,35,0.02845710
508.450000,34,0.02845484
508.460000,35,0.02845257
508.470000,35,0.02845031
508.480000,39,0.02844805
508.490000,33,0.02844579
508.500000,34,0.02844353
508.510000,34,0.02844127
508.520000,37,0.02843901
508.530000,33,0.02843675
508.540000,35,0.02843449
508.550000,34,0.02843223
508.560000,37,0.02842996
508.570000,34,0.02842770
508.580000,35,0.02842544
508.590000,35,0.02842318
508.600000,35,0.02842092
508.610000,34,0.02841866
508.620000,38,0.02841735
508.630000,33,0.02841855
508.640000,36,0.02841975
508.650000,32,0.02842094
508.660000,33,0.02842214
508.670000,35,0.02842334
508.680000,33,0.02842453
508.690000,35,0.02842573
508.700000,38,0.02842693
508.710000,32,0.02842812
508.720000,35,0.02842932
508.730000,34,0.02843052
508.740000,35,0.02843171
508.750000,38,0.02843291
508.760000,33,0.02843411
508.770000,33,0.02843530
508.780000,36,0.02843650
508.790000,32,0.02843770
508.800000,32,0.02843889
508.810000,32,0.02844009
508.820000,36,0.02844129
508.830000,34,0.02844249
508.840000,39,0.02844368
508.850000,32,0.02844488
508.860000,37,0.02844608
508.870000,33,0.02844727
508.880000,36,0.02844847
508.890000,39,0.02844967
508.900000,35,0.02845086
508.910000,36,0.02845206
508.920000,35,0.02845326
508.930000,35,0.02845445
508.940000,34,0.02845565
508.950000,34,0.02845685
508.960000,34,0.02845804
508.970000,31,0.02845924
508.980000,33,0.02846044
508.990000,34,0.02846163
509.000000,34,0.02846283
509.010000,34,0.02846403
509.020000,33,0.02846522
509.030000,34,0.02846642
509.040000,34,0.02846762
509.050000,38,0.02846881
509.060000,37,0.02847001
509.070000,35,0.02847121
509.080000,39,0.02847240
509.090000,37,0.02847360
509.100000,34,0.02847480
509.110000,35,0.02847599
509.120000,34,0.02847719
509.130000,38,0.02847839
509.140000,35,0.02847958
509.150000,34,0.02848078
509.160000,30,0.02848198
509.170000,31,0.02848317
509.180000,34,0.02848437
509.190000,35,0.02848557
509.200000,35,0.02848676
509.210000,35,0.02848796
509.220000,38,0.02848916
509.230000,37,0.02849035
509.240000,33,0.02849155
509.250000,38,0.02849275
509.260000,34,0.02849394
509.270000,37,0.02849514
509.280000,36,0.02849634
509.290000,33,0.02849753
509.300000,36,0.02849873
509.310000,33,0.02849993
509.320000,38,0.02850112
509.330000,35,0.02850232
509.340000,35,0.02850352
509.350000,37,0.02850471
509.360000,34,0.02850591
509.370000,33,0.02850711
509.380000,36,0.02850830
509.390000,36,0.02850950
509.400000,35,0.02851070
509.410000,36,0.02851189
509.420000,36,0.02851309
509.430000,32,0.02851429
509.440000,37,0.02851548
509.450000,33,0.02851668
509.460000,35,0.02851788
509.470000,38,0.02851907
509.480000,34,0.02852027
509.490000,35,0.02852147
509.500000,37,0.02852266
509.510000,36,0.02852386
509.520000,38,0.02852506
509.530000,35,0.02852625
509.540000,32,0.02852745
509.550000,35,0.02852865
509.560000,32,0.02852984
509.570000,32,0.02853104
509.580000,35,0.02853224
509.590000,36,0.02853343
509.600000,32,0.02853463
509.610000,34,0.02853583
509.620000,35,0.02853702
509.630000,35,0.02853822
509.640000,36,0.02853942
509.650000,33,0.02854061
509.660000,37,0.02854181
509.670000,35,0.02854301
509.680000,36,0.02854420
509.690000,37,0.02854540
509.700000,35,0.02854660
509.710000,35,0.02854779
509.720000,35,0.02854899
509.730000,37,0.02855019
509.740000,37,0.02855138
509.750000,31,0.02855258
509.760000,32,0.02855378
509.770000,32,0.02855497
509.780000,33,0.02855617
509.790000,34,0.02855737
509.800000,35,0.02855856
509.810000,37,0.02855976
509.820000,36,0.02856096
509.830000,35,0.02856215
509.840000,33,0.02856335
509.850000,34,0.02856455
509.860000,37,0.02856574
509.870000,33,0.02856694
509.880000,35,0.02856814
509.890000,37,0.02856933
509.900000,36,0.02857053
509.910000,36,0.02857173
509.920000,35,0.02857292
509.930000,35,0.02857412
509.940000,33,0.02857532
509.950000,34,0.02857651
509.960000,37,0.02857771
509.970000,36,0.02857891
509.980000,34,0.02858010
509.990000,35,0.02858130
510.000000,37,0.02858250
510.010000,36,0.02858369
510.020000,35,0.02858489
510.030000,33,0.02858609
510.040000,35,0.02858728
510.050000,37,0.02858848
510.060000,36,0.02858968
510.070000,37,0.02859087
510.080000,34,0.02859207
510.090000,33,0.02859327
510.100000,34,0.02859446
510.110000,37,0.02859566
510.120000,35,0.02859686
510.130000,34,0.02859805
510.140000,37,0.02859925
510.150000,34,0.02860045
510.160000,36,0.02860164
510.170000,38,0.02860284
510.180000,30,0.02860404
510.190000,36,0.02860523
510.200000,36,0.02860643
510.210000,35,0.02860763
510.220000,34,0.02860882
510.230000,36,0.02861002
510.240000,40,0.02861122
510.250000,38,0.02861241
510.260000,36,0.02861361
510.270000,34,0.02861481
510.280000,34,0.02861600
510.290000,31,0.02861720
510.300000,34,0.02861840
510.310000,37,0.02861959
510.320000,34,0.02862079
510.330000,36,0.02862199
510.340000,35,0.02862318
510.350000,33,0.02862438
510.360000,37,0.02862558
510.370000,35,0.02862677
510.380000,36,0.02862797
510.390000,32,0.02862917
510.400000,36,0.02863036
510.410000,37,0.02863156
510.420000,36,0.02863276
510.430000,34,0.02863297
510.440000,35,0.02863308
510.450000,34,0.02863320
510.460000,33,0.02863332
510.470000,34,0.02863344
510.480000,35,0.02863356
510.490000,34,0.02863367
510.500000,38,0.02863379
510.510000,33,0.02863391
510.520000,34,0.02863403
510.530000,38,0.02863415
510.540000,35,0.02863426
510.550000,34,0.02863438
510.560000,38,0.02863450
510.570000,35,0.02863462
510.580000,35,0.02863474
510.590000,35,0.02863485
510.600000,35,0.02863497
510.610000,33,0.02863509
510.620000,37,0.02863521
510.630000,34,0.02863533
510.640000,34,0.02863544
510.650000,37,0.02863556
510.660000,36,0.02863568
510.670000,33,0.02863580
510.680000,37,0.02863592
510.690000,34,0.02863603
510.700000,33,0.02863615
510.710000,38,0.02863627
510.720000,37,0.02863639
510.730000,35,0.02863651
510.740000,35,0.02863662
510.750000,35,0.02863674
510.760000,38,0.02863686
510.770000,33,0.02863698
510.780000,37,0.02863710
510.790000,37,0.02863721
510.800000,36,0.02863733
510.810000,36,0.02863745
510.820000,36,0.02863757
510.830000,28,0.02863769
510.840000,36,0.02863780
510.850000,35,0.02863792
510.860000,38,0.02863804
510.870000,36,0.02863816
510.880000,33,0.02863828
510.890000,38,0.02863839
510.900000,34,0.02863851
510.910000,34,0.02863863
510.920000,34,0.02863875
510.930000,32,0.02863887
510.940000,33,0.02863898
510.950000,35,0.02863910
510.960000,35,0.02863922
510.970000,38,0.02863934
510.980000,34,0.02863946
510.990000,36,0.02863957
511.000000,34,0.02863969
511.010000,37,0.02863981
511.020000,36,0.02863993
511.030000,33,0.02864005
511.040000,33,0.02864016
511.050000,35,0.02864028
511.060000,36,0.02864040
511.070000,40,0.02864052
511.080000,34,0.02864064
511.090000,34,0.02864075
511.100000,36,0.02864087
511.110000,38,0.02864099
511.120000,35,0.02864111
511.130000,37,0.02864123
511.140000,36,0.02864134
511.150000,34,0.02864146
511.160000,36,0.02864158
511.170000,32,0.02864170
511.180000,35,0.02864182
511.190000,38,0.02864193
511.200000,33,0.02864205
511.210000,41,0.02864217
511.220000,35,0.02864229
511.230000,35,0.02864241
511.240000,36,0.02864252
511.250000,34,0.02864264
511.260000,37,0.02864276
511.270000,35,0.02864288
511.280000,34,0.02864300
511.290000,34,0.02864311
511.300000,40,0.02864323
511.310000,34,0.02864335
511.320000,34,0.02864347
511.330000,33,0.02864359
511.340000,34,0.02864370
511.350000,34,0.02864382
511.360000,34,0.02864394
511.370000,33,0.02864406
511.380000,32,0.02864418
511.390000,36,0.02864429
511.400000,35,0.02864441
511.410000,37,0.02864453
511.420000,37,0.02864465
511.430000,38,0.02864477
511.440000,37,0.02864488
511.450000,32,0.02864500
511.460000,36,0.02864512
511.470000,37,0.02864524
511.480000,32,0.02864536
511.490000,38,0.02864547
511.500000,34,0.02864559
511.510000,33,0.02864571
511.520000,40,0.02864583
511.530000,39,0.02864595
511.540000,34,0.02864606
511.550000,33,0.02864618
511.560000,35,0.02864630
511.570000,32,0.02864642
511.580000,32,0.02864654
511.590000,37,0.02864665
511.600000,36,0.02864677
511.610000,35,0.02864689
511.620000,34,0.02864701
511.630000,34,0.02864713
511.640000,36,0.02864724
511.650000,36,0.02864736
511.660000,35,0.02864748
511.670000,32,0.02864760
511.680000,35,0.02864772
511.690000,36,0.02864783
511.700000,37,0.02864795
511.710000,34,0.02864807
511.720000,37,0.02864819
511.730000,33,0.02864831
511.740000,35,0.02864842
511.750000,36,0.02864854
511.760000,37,0.02864866
511.770000,34,0.02864878
511.780000,35,0.02864890
511.790000,38,0.02864901
511.800000,35,0.02864913
511.810000,38,0.02864925
511.820000,38,0.02864937
511.830000,37,0.02864949
511.840000,36,0.02864960
511.850000,36,0.02864972
511.860000,38,0.02864984
511.870000,34,0.02864996
511.880000,34,0.02865008
511.890000,34,0.02865019
511.900000,34,0.02865031
511.910000,34,0.02865043
511.920000,34,0.02865055
511.930000,32,0.02865067
511.940000,34,0.02865078
511.950000,32,0.02865090
511.960000,35,0.02865102
511.970000,35,0.02865114
511.980000,34,0.02865126
511.990000,37,0.02865137
512.000000,35,0.02865149
512.010000,37,0.02865161
512.020000,33,0.02865173
512.030000,34,0.02865184
512.040000,34,0.02865196
512.050000,38,0.02865208
512.060000,37,0.02865220
512.070000,34,0.02865232
512.080000,35,0.02865243
512.090000,39,0.02865255
512.100000,36,0.02865267
512.110000,35,0.02865279
512.120000,36,0.02865291
512.130000,36,0.02865302
512.140000,35,0.02865314
512.150000,36,0.02865326
512.160000,34,0.02865338
512.170000,32,0.02865350
512.180000,34,0.02865361
512.190000,35,0.02865373
512.200000,36,0.02865385
512.210000,34,0.02865397
512.220000,34,0.02865409
512.230000,35,0.02865479
512.240000,38,0.02865596
512.250000,38,0.02865712
512.260000,38,0.02865829
512.270000,31,0.02865946
512.280000,41,0.02866063
512.290000,31,0.02866180
512.300000,36,0.02866297
512.310000,37,0.02866413
512.320000,36,0.02866530
512.330000,36,0.02866647
512.340000,35,0.02866764
512.350000,35,0.02866881
512.360000,34,0.02866998
512.370000,34,0.02867114
512.380000,36,0.02867231
512.390000,32,0.02867348
512.400000,37,0.02867465
512.410000,38,0.02867582
512.420000,39,0.02867699
512.430000,35,0.02867815
512.440000,36,0.02867932
512.450000,34,0.02868049
512.460000,32,0.02868166
512.470000,40,0.02868283
512.480000,35,0.02868400
512.490000,33,0.02868516
512.500000,38,0.02868633
512.510000,36,0.02868750
512.520000,33,0.02868867
512.530000,34,0.02868984
512.540000,34,0.02869101
512.550000,32,0.02869217
512.560000,31,0.02869334
512.570000,34,0.02869451
512.580000,33,0.02869568
512.590000,37,0.02869685
512.600000,39,0.02869802
512.610000,35,0.02869918
512.620000,36,0.02870035
512.630000,35,0.02870152
512.640000,36,0.02870269
512.650000,39,0.02870386
512.660000,36,0.02870503
512.670000,34,0.02870619
512.680000,38,0.02870736
512.690000,37,0.02870853
512.700000,33,0.02870970
512.710000,35,0.02871087
512.720000,34,0.02871204
512.730000,37,0.02871320
512.740000,35,0.02871437
512.750000,32,0.02871554
512.760000,36,0.02871671
512.770000,35,0.02871788
512.780000,35,0.02871905
512.790000,35,0.02872021
512.800000,37,0.02872138
512.810000,34,0.02872255
512.820000,33,0.02872372
512.830000,36,0.02872489
512.840000,34,0.02872606
512.850000,34,0.02872722
512.860000,35,0.02872839
512.870000,35,0.02872956
512.880000,36,0.02873073
512.890000,33,0.02873190
512.900000,32,0.02873307
512.910000,37,0.02873423
512.920000,37,0.02873540
512.930000,34,0.02873657
512.940000,36,0.02873774
512.950000,35,0.02873891
512.960000,40,0.02874008
512.970000,34,0.02874124
512.980000,36,0.02874241
512.990000,37,0.02874358
513.000000,37,0.02874475
513.010000,35,0.02874592
513.020000,33,0.02874709
513.030000,35,0.02874825
513.040000,35,0.02874942
513.050000,39,0.02875059
513.060000,34,0.02875176
513.070000,34,0.02875293
513.080000,38,0.02875410
513.090000,35,0.02875526
513.100000,32,0.02875643
513.110000,38,0.02875760
513.120000,39,0.02875877
513.130000,36,0.02875994
513.140000,35,0.02876111
513.150000,33,0.02876227
513.160000,35,0.02876344
513.170000,33,0.02876461
513.180000,35,0.02876578
513.190000,38,0.02876695
513.200000,34,0.02876812
513.210000,35,0.02876928
513.220000,35,0.02877045
513.230000,32,0.02877162
513.240000,36,0.02877279
513.250000,32,0.02877396
513.260000,37,0.02877513
513.270000,35,0.02877629
513.280000,34,0.02877746
513.290000,40,0.02877863
513.300000,33,0.02877980
513.310000,36,0.02878097
513.320000,31,0.02878214
513.330000,31,0.02878330
513.340000,36,0.02878447
513.350000,38,0.02878564
513.360000,35,0.02878681
513.370000,36,0.02878798
513.380000,36,0.02878915
513.390000,37,0.02879031
513.400000,36,0.02879148
513.410000,35,0.02879265
513.420000,34,0.02879382
513.430000,36,0.02879499
513.440000,39,0.02879616
513.450000,36,0.02879732
513.460000,31,0.02879849
513.470000,39,0.02879966
513.480000,38,0.02880083
513.490000,35,0.02880200
513.500000,34,0.02880317
513.510000,37,0.02880433
513.520000,37,0.02880550
513.530000,40,0.02880667
513.540000,35,0.02880784
513.550000,35,0.02880901
513.560000,36,0.02881018
513.570000,32,0.02881134
513.580000,37,0.02881251
513.590000,36,0.02881368
513.600000,37,0.02881485
513.610000,34,0.02881602
513.620000,34,0.02881719
513.630000,34,0.02881835
513.640000,39,0.02881952
513.650000,36,0.02882069
513.660000,41,0.02882186
513.670000,35,0.02882303
513.680000,36,0.02882420
513.690000,32,0.02882536
513.700000,38,0.02882653
513.710000,36,0.02882770
513.720000,36,0.02882887
513.730000,33,0.02883004
513.740000,35,0.02883121
513.750000,34,0.02883237
513.760000,36,0.02883354
513.770000,37,0.02883471
513.780000,40,0.02883588
513.790000,34,0.02883705
513.800000,35,0.02883822
513.810000,35,0.02883938
513.820000,36,0.02884055
513.830000,35,0.02884172
513.840000,34,0.02884289
513.850000,37,0.02884406
513.860000,36,0.02884523
513.870000,35,0.02884639
513.880000,37,0.02884756
513.890000,31,0.02884873
513.900000,36,0.02884990
513.910000,37,0.02885107
513.920000,32,0.02885224
513.930000,37,0.02885340
513.940000,35,0.02885457
513.950000,34,0.02885574
513.960000,31,0.02885691
513.970000,36,0.02885808
513.980000,35,0.02885925
513.990000,37,0.02886041
514.000000,38,0.02886158
514.010000,35,0.02886275
514.020000,35,0.02886392
514.030000,35,0.02886456
514.040000,33,0.02886302
514.050000,38,0.02886149
514.060000,33,0.02885995
514.070000,37,0.02885841
514.080000,34,0.02885688
514.090000,36,0.02885534
514.100000,35,0.02885380
514.110000,38,0.02885227
514.120000,34,0.02885073
514.130000,35,0.02884919
514.140000,31,0.02884765
514.150000,36,0.02884612
514.160000,36,0.02884458
514.170000,38,0.02884304
514.180000,37,0.02884151
514.190000,34,0.02883997
514.200000,38,0.02883843
514.210000,33,0.02883689
514.220000,36,0.02883536
514.230000,34,0.02883382
514.240000,38,0.02883228
514.250000,36,0.02883075
514.260000,38,0.02882921
514.270000,30,0.02882767
514.280000,34,0.02882613
514.290000,32,0.02882460
514.300000,37,0.02882306
514.310000,37,0.02882152
514.320000,38,0.02881999
514.330000,35,0.02881845
514.340000,34,0.02881691
514.350000,35,0.02881538
514.360000,37,0.02881384
514.370000,37,0.02881230
514.380000,37,0.02881076
514.390000,33,0.02880923
514.400000,37,0.02880769
514.410000,35,0.02880615
514.420000,33,0.02880462
514.430000,36,0.02880308
514.440000,35,0.02880154
514.450000,32,0.02880000
514.460000,34,0.02879847
514.470000,36,0.02879693
514.480000,37,0.02879539
514.490000,34,0.02879386
514.500000,34,0.02879232
514.510000,34,0.02879078
514.520000,37,0.02878924
514.530000,37,0.02878771
514.540000,40,0.02878617
514.550000,37,0.02878463
514.560000,35,0.02878310
514.570000,35,0.02878156
514.580000,33,0.02878002
514.590000,33,0.02877849
514.600000,37,0.02877695
514.610000,35,0.02877541
514.620000,34,0.02877387
514.630000,38,0.02877234
514.640000,37,0.02877080
514.650000,35,0.02876926
514.660000,32,0.02876773
514.670000,35,0.02876619
514.680000,37,0.02876465
514.690000,37,0.02876311
514.700000,39,0.02876158
514.710000,34,0.02876004
514.720000,39,0.02875850
514.730000,33,0.02875697
514.740000,32,0.02875543
514.750000,35,0.02875389
514.760000,31,0.02875235
514.770000,38,0.02875082
514.780000,35,0.02874928
514.790000,34,0.02874774
514.800000,34,0.02874621
514.810000,34,0.02874467
514.820000,34,0.02874313
514.830000,34,0.02874160
514.840000,38,0.02874006
514.850000,34,0.02873852
514.860000,35,0.02873698
514.870000,37,0.02873545
514.880000,33,0.02873391
514.890000,37,0.02873237
514.900000,33,0.02873084
514.910000,38,0.02872930
514.920000,35,0.02872776
514.930000,38,0.02872622
514.940000,38,0.02872469
514.950000,32,0.02872315
514.960000,37,0.02872161
514.970000,37,0.02872008
514.980000,35,0.02871854
514.990000,33,0.02871700
515.000000,33,0.02871546
515.010000,34,0.02871393
515.020000,34,0.02871239
515.030000,34,0.02871085
515.040000,37,0.02870932
515.050000,39,0.02870778
515.060000,30,0.02870624
515.070000,35,0.02870471
515.080000,36,0.02870317
515.090000,35,0.02870163
515.100000,35,0.02870009
515.110000,36,0.02869856
515.120000,34,0.02869702
515.130000,34,0.02869548
515.140000,36,0.02869395
515.150000,32,0.02869241
515.160000,35,0.02869087
515.170000,36,0.02868933
515.180000,35,0.02868780
515.190000,36,0.02868626
515.200000,36,0.02868472
515.210000,37,0.02868319
515.220000,35,0.02868165
515.230000,41,0.02868011
515.240000,38,0.02867857
515.250000,33,0.02867704
515.260000,35,0.02867550
515.270000,35,0.02867396
515.280000,30,0.02867243
515.290000,31,0.02867089
515.300000,38,0.02866935
515.310000,37,0.02866782
515.320000,32,0.02866628
515.330000,34,0.02866474
515.340000,37,0.02866320
515.350000,34,0.02866167
515.360000,33,0.02866013
515.370000,34,0.02865859
515.380000,34,0.02865706
515.390000,33,0.02865552
515.400000,37,0.02865398
515.410000,34,0.02865244
515.420000,37,0.02865091
515.430000,38,0.02864937
515.440000,32,0.02864783
515.450000,38,0.02864630
515.460000,34,0.02864476
515.470000,36,0.02864322
515.480000,37,0.02864168
515.490000,32,0.02864015
515.500000,37,0.02863861
515.510000,35,0.02863707
515.520000,37,0.02863554
515.530000,35,0.02863400
515.540000,38,0.02863246
515.550000,35,0.02863093
515.560000,36,0.02862939
515.570000,36,0.02862785
515.580000,33,0.02862631
515.590000,37,0.02862478
515.600000,35,0.02862324
515.610000,36,0.02862170
515.620000,37,0.02862017
515.630000,34,0.02861863
515.640000,38,0.02861709
515.650000,35,0.02861555
515.660000,35,0.02861402
515.670000,33,0.02861248
515.680000,34,0.02861094
515.690000,37,0.02860941
515.700000,37,0.02860787
515.710000,36,0.02860633
515.720000,37,0.02860479
515.730000,35,0.02860326
515.740000,36,0.02860172
515.750000,35,0.02860018
515.760000,38,0.02859865
515.770000,33,0.02859711
515.780000,36,0.02859557
515.790000,34,0.02859404
515.800000,35,0.02859250
515.810000,33,0.02859096
515.820000,35,0.02858942
515.830000,33,0.02858789
515.840000,33,0.02858764
515.850000,34,0.02858765
515.860000,34,0.02858767
515.870000,35,0.02858768
515.880000,33,0.02858769
515.890000,34,0.02858770
515.900000,37,0.02858772
515.910000,33,0.02858773
515.920000,31,0.02858774
515.930000,38,0.02858775
515.940000,37,0.02858777
515.950000,37,0.02858778
515.960000,34,0.02858779
515.970000,36,0.02858780
515.980000,37,0.02858782
515.990000,36,0.02858783
516.000000,33,0.02858784
516.010000,33,0.02858785
516.020000,35,0.02858787
516.030000,37,0.02858788
516.040000,35,0.02858789
516.050000,35,0.02858790
516.060000,36,0.02858792
516.070000,41,0.02858793
516.080000,36,0.02858794
516.090000,36,0.02858795
516.100000,33,0.02858797
516.110000,35,0.02858798
516.120000,32,0.02858799
516.130000,35,0.02858800
516.140000,36,0.02858802
516.150000,36,0.02858803
516.160000,31,0.02858804
516.170000,34,0.02858805
